CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
6918970,2,1,4,M,55,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
6918984,2,1,4,M,26,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
6926058,1,1,4,F,39,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2015
6937772,1,1,4,M,65,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6938287,1,1,4,M,40,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
6970886,2,1,4,M,28,3,9,M,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6997298,1,1,4,F,24,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6997301,1,1,4,M,40,4,1,M,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6997310,2,1,4,M,57,4,1,M,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6997334,2,1,4,M,47,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6997374,1,1,4,F,13,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2014
6997387,2,1,4,F,32,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6997399,1,1,4,M,47,2,0,-,V,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6997452,2,1,4,M,26,2,1,N,B,3,"SAN FRANCISCO","SAN FRANCISCO",2014
6997454,1,1,4,M,56,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6997454,2,1,4,M,57,4,1,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2014
6997467,1,1,4,M,46,4,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2014
6997473,1,1,4,-,40,4,9,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6997473,2,1,2,F,43,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6997900,2,1,3,M,24,4,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7004069,1,1,4,M,40,2,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7006657,1,1,4,M,47,1,1,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7006925,1,1,4,M,60,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7006961,2,1,4,F,33,3,1,-,-,2,"SAN FRANCISCO","SAN FRANCISCO",2014
7007005,2,1,4,M,69,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7008004,1,1,4,M,16,3,1,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7008007,1,1,4,M,22,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7008026,2,1,4,M,32,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7008030,2,1,4,-,38,3,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7008074,2,1,4,M,45,4,1,P,Y,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7008089,1,1,4,F,11,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7008092,2,1,4,F,31,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7009151,1,1,4,M,23,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7009963,2,1,4,M,56,4,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7009970,2,1,4,M,27,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7009989,1,1,4,M,22,2,1,N,V,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7010013,1,1,4,F,17,4,1,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2014
7010016,2,1,4,M,40,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7010032,2,1,4,F,56,2,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7010053,2,1,4,M,26,4,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7010270,1,1,4,-,29,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7014896,1,1,4,M,46,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7014905,1,1,4,M,25,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7014918,1,1,4,M,30,4,1,M,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7014921,1,1,4,F,31,2,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7014929,1,1,4,M,20,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7014950,1,1,4,M,26,4,1,-,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7014953,1,1,2,M,41,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7014953,2,1,4,M,65,3,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7014960,1,1,4,M,23,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7014978,2,1,4,M,35,4,0,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7015004,2,1,4,F,46,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7015019,2,1,4,M,62,3,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7015031,2,1,4,M,24,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7015043,1,1,4,M,57,4,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7015048,2,1,4,M,11,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7015057,2,1,4,M,65,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7015145,2,1,4,M,24,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7015171,2,1,4,M,62,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7015173,1,1,4,M,27,3,9,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7015195,1,1,4,F,29,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7015219,1,1,4,M,48,3,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7015221,2,1,4,M,28,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7015229,1,1,4,-,24,3,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7015240,2,1,4,F,71,2,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7015267,2,1,4,M,44,3,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7019454,1,1,4,M,40,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7019457,1,1,4,M,30,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7019469,1,1,4,M,23,3,1,P,B,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7022908,1,1,4,M,27,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7025139,2,1,4,-,25,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7025184,2,1,4,F,35,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7025330,1,1,4,M,29,3,1,-,W,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7025402,1,1,4,M,30,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7025402,2,1,2,M,70,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7025404,1,1,4,M,21,3,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7025436,1,1,4,F,38,4,1,W,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7025450,1,1,4,M,62,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7025462,1,1,4,M,37,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7025462,2,1,2,F,998,0,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7025522,1,1,1,F,67,4,1,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7025522,2,1,4,M,51,3,1,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7025878,2,1,4,F,27,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7025879,1,1,4,M,28,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7027451,2,1,4,-,39,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7027455,3,1,4,M,60,2,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7027455,6,1,4,F,29,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7027455,7,1,4,F,47,3,1,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7027477,1,1,4,F,32,4,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7027495,2,1,4,M,34,3,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7027500,2,1,4,F,33,4,1,M,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7027506,1,1,2,M,35,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7027506,2,1,4,F,37,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7027756,1,1,4,M,54,4,0,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7027756,2,1,2,-,35,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7029111,2,1,4,M,30,4,1,P,A,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7029265,2,1,4,M,26,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7029345,1,1,4,F,61,4,1,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7029355,2,1,4,F,32,3,1,M,P,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7032740,1,1,4,M,30,2,1,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7032790,1,1,4,F,28,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7032801,2,1,4,M,36,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7032810,2,1,4,M,48,3,1,N,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7032827,2,1,4,M,29,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7032828,1,1,4,M,28,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7032832,2,1,4,M,22,4,1,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7032877,2,1,4,-,998,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7032936,2,1,4,M,30,2,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7033356,2,1,4,M,23,4,1,V,P,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7034594,1,1,2,F,33,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7034594,1,2,2,M,35,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7034594,1,3,2,F,36,0,4,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7034594,2,1,4,M,43,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7034751,2,1,4,F,23,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7034789,3,1,4,M,65,2,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7035145,1,1,4,M,29,4,1,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7035251,1,1,4,F,23,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7035314,1,1,2,F,35,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7035314,2,1,4,M,29,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7035317,1,1,4,M,24,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7035323,2,1,4,M,61,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7035346,1,1,4,M,54,4,1,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2014
7035631,2,1,4,M,22,3,0,P,B,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7035770,1,1,4,M,65,4,0,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7035774,1,1,4,M,56,3,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7035865,1,1,4,M,30,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7035868,1,1,4,M,54,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7035874,1,1,4,F,41,3,1,-,V,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7035902,2,1,4,F,46,4,1,N,P,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7035938,2,1,4,F,43,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7035952,2,1,4,M,32,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7035999,1,1,4,M,52,2,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7037403,2,1,4,M,33,2,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7037414,1,1,4,M,31,3,1,N,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7037663,1,1,4,M,24,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7037663,2,1,2,F,25,0,3,P,B,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7038586,1,1,4,F,25,3,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038586,3,1,2,F,28,0,2,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038626,2,1,4,M,45,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038632,1,1,4,M,25,3,1,V,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7038632,2,1,2,F,42,0,3,L,C,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038683,1,1,4,M,46,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7038690,1,1,4,M,19,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7038705,1,1,4,F,29,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038716,1,1,4,M,23,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038716,2,1,2,F,27,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7040621,2,1,3,F,80,3,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7040885,1,1,4,M,42,4,0,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7041376,1,1,4,F,38,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7041420,1,1,4,F,15,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7041420,2,1,3,M,58,3,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7044573,2,1,3,F,27,3,0,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7050580,2,1,4,M,79,4,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7050619,1,1,4,M,29,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7052199,1,1,2,F,68,0,2,M,P,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7052199,2,1,4,M,43,2,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7052210,1,1,4,M,26,4,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7052210,2,1,2,F,28,0,4,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7052220,2,1,4,M,56,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7052255,2,1,4,M,37,3,1,-,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7052276,1,1,4,M,27,3,1,M,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7052294,2,1,4,F,20,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7052319,1,1,4,M,27,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7052332,1,1,4,M,36,2,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7052347,2,1,4,M,50,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7052393,1,1,4,M,28,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7052562,1,1,4,F,24,4,9,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7052942,2,1,4,M,31,3,1,-,-,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7060117,1,1,4,M,41,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7063621,2,1,4,M,57,3,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7064074,2,1,4,F,33,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7064285,1,1,4,M,59,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7064285,2,1,2,-,998,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7082448,2,1,4,F,34,3,1,M,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7089825,1,1,4,M,50,4,1,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7089825,2,1,2,F,30,0,2,L,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7100015,1,1,4,M,21,3,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7100055,1,1,4,M,25,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7100065,2,1,4,M,35,3,1,V,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7100075,2,1,4,M,30,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7100080,2,1,4,M,26,4,0,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7100250,1,1,2,F,61,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7100250,2,1,4,M,15,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7100303,2,1,4,F,25,3,1,-,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7100776,2,1,4,M,72,3,1,N,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7100788,1,1,4,M,29,3,1,-,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7100815,1,1,2,F,29,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7100815,2,1,4,M,34,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7100839,2,1,4,M,28,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7100848,1,1,4,M,29,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7100873,2,1,4,M,57,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7100908,2,1,4,M,48,3,1,M,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7100915,2,1,4,M,40,3,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7100982,1,1,4,M,41,3,1,V,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7100986,1,1,4,M,20,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7100988,2,1,4,M,37,4,0,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7101019,2,1,4,M,24,4,0,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7101031,2,1,4,M,41,4,0,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7101153,1,1,4,F,27,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101164,1,1,3,M,79,3,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7101164,2,1,4,M,23,3,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7101166,2,1,4,M,40,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101170,2,1,4,M,65,3,0,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101170,2,2,2,M,17,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101217,2,1,4,F,31,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101266,1,1,4,M,51,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101366,2,1,4,M,34,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101368,1,1,4,M,33,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101378,2,1,4,F,25,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101429,1,1,4,M,42,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7101465,1,1,4,M,48,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101636,1,1,2,M,26,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101636,2,1,4,M,27,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101687,2,1,4,M,51,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101711,1,1,4,M,32,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101718,2,1,4,M,45,3,0,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101724,2,1,4,M,31,4,1,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7110718,2,1,2,F,35,4,0,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7110718,2,2,2,F,65,4,0,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7110718,3,1,4,M,28,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7110722,2,1,4,M,23,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7110738,1,1,4,F,46,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7110744,2,1,4,M,57,2,1,N,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7110760,1,1,3,F,68,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7110777,2,1,4,M,30,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7110799,1,1,4,M,22,3,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7110804,2,1,4,F,24,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7110816,2,1,4,M,29,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7110820,2,1,4,M,49,3,9,-,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7110848,2,1,4,F,23,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7110862,2,1,4,M,33,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7110889,1,1,2,F,33,3,3,L,C,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7110889,2,1,4,M,22,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7110892,2,1,4,M,61,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7110908,1,1,4,M,24,3,9,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7110929,1,1,4,-,26,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7157816,2,1,4,F,31,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7157921,2,1,4,M,31,4,1,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7157932,1,1,2,F,20,0,2,M,C,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7157932,2,1,4,F,23,3,0,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7157937,1,1,2,F,3,0,4,M,Q,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7157937,2,1,4,M,27,4,1,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7157946,1,1,4,M,28,3,1,N,Y,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7157978,1,1,4,F,27,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7161169,2,1,4,M,55,4,1,V,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7161172,2,1,4,M,30,2,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7161186,2,1,4,M,41,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7161191,2,1,3,F,26,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7161197,1,1,4,F,64,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7173391,1,1,4,M,10,3,9,-,Y,3,"SAN FRANCISCO","SAN FRANCISCO",2016
7173439,1,1,4,M,998,3,0,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
7173439,2,1,4,M,998,3,0,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
7173443,1,1,2,F,20,0,4,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7173443,1,2,2,F,20,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7173443,1,3,2,F,20,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7173443,2,1,4,F,28,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7173507,1,1,4,M,38,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7173507,2,1,2,F,64,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7173533,2,1,2,F,55,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7173533,3,1,4,F,22,4,0,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7173617,1,1,4,M,61,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
7173682,2,1,4,M,28,4,2,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7202014,2,1,4,M,20,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7202032,2,1,4,F,27,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
7202077,1,1,4,M,40,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7202088,1,1,4,M,26,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7202094,2,1,4,M,28,4,0,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
7202097,1,1,4,M,33,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7202111,2,1,4,M,23,3,1,N,V,1,"SAN FRANCISCO","SAN FRANCISCO",2016
7202173,2,1,4,F,27,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2016
7202300,2,1,4,M,37,4,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7202311,1,1,4,M,42,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
7202491,1,1,4,M,29,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7202521,2,1,4,F,34,4,0,-,W,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7203070,1,1,4,M,46,4,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2016
7203071,1,1,4,M,28,3,1,P,Y,0,"SAN FRANCISCO","SAN FRANCISCO",2016
